Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,153.00999450683594,155.14999389648438,147.13999938964844,148.5,137.74363708496094,9827000
2021-01-05,148.64999389648438,152.6999969482422,148.5,152.42999267578125,141.38900756835938,8507200
2021-01-06,151.52999877929688,153.8699951171875,149.47000122070312,151.19000244140625,140.23878479003906,7174600
2021-01-07,152.3300018310547,156.4199981689453,152.25999450683594,155.6999969482422,144.42210388183594,8482300
2021-01-08,157.22999572753906,157.52999877929688,154.5399932861328,156.63999938964844,145.2940216064453,6252400
2021-01-11,156.10000610351562,158.1300048828125,154.9199981689453,156.11000061035156,144.8024139404297,5147800
2021-01-12,156.63999938964844,156.8699951171875,153.9600067138672,154.4499969482422,143.2626495361328,4385700
2021-01-13,155.19000244140625,157.92999267578125,153.64999389648438,157.4199981689453,146.0175323486328,5479900
2021-01-14,159.39999389648438,163.17999267578125,158.5,160.85000610351562,149.19911193847656,10102400
2021-01-15,160.77000427246094,160.86000061035156,156.8800048828125,157.08999633789062,145.71144104003906,8607400
2021-01-19,158.94000244140625,164.10000610351562,158.4499969482422,163.77000427246094,151.9075927734375,8209000
2021-01-20,164.72000122070312,167.94000244140625,164.44000244140625,164.60000610351562,152.67745971679688,7943300
2021-01-21,165.80999755859375,166.49000549316406,163.33999633789062,164.75,152.8166046142578,6295700
2021-01-22,164.0,164.27000427246094,161.52000427246094,162.4199981689453,150.65538024902344,5062300
2021-01-25,164.32000732421875,167.0500030517578,161.72999572753906,164.39999389648438,152.491943359375,5370800
2021-01-26,164.1999969482422,164.64999389648438,160.91000366210938,162.5500030517578,150.7759552001953,6554200
2021-01-27,158.49000549316406,160.72999572753906,152.69000244140625,153.6699981689453,142.53916931152344,9854000
2021-01-28,156.27999877929688,158.97000122070312,153.11000061035156,155.5500030517578,144.2830047607422,8087400
2021-01-29,160.25,160.63999938964844,154.75,156.27999877929688,144.96011352539062,9502100
2021-02-01,157.3699951171875,162.39999389648438,156.49000549316406,161.5800018310547,149.876220703125,8265100
2021-02-02,164.50999450683594,165.3800048828125,161.3000030517578,164.77999877929688,152.8444061279297,6926500
2021-02-03,167.5800018310547,167.5800018310547,161.8000030517578,162.3000030517578,150.54408264160156,14156700
2021-02-04,150.17999267578125,151.77999877929688,145.1999969482422,147.97000122070312,137.2520294189453,46141800
2021-02-05,148.85000610351562,148.89999389648438,144.6199951171875,145.83999633789062,135.27630615234375,24695400
2021-02-08,147.10000610351562,147.60000610351562,145.3000030517578,147.3800048828125,136.70477294921875,12181600
2021-02-09,147.5500030517578,148.5,145.89999389648438,146.11000061035156,135.52676391601562,11681300
2021-02-10,147.6199951171875,147.75,144.3699951171875,145.5,134.9609375,11701300
2021-02-11,145.77999877929688,146.57000732421875,143.52999877929688,145.55999755859375,135.01657104492188,11600200
2021-02-12,145.57000732421875,151.39999389648438,144.8699951171875,147.97999572753906,137.26132202148438,9155200
2021-02-16,149.0,149.74000549316406,146.05999755859375,147.16000366210938,136.50070190429688,10211900
2021-02-17,145.82000732421875,146.88999938964844,143.4199981689453,144.75,134.2652587890625,11937200
2021-02-18,143.5399932861328,144.6999969482422,142.9600067138672,143.91000366210938,133.4861297607422,8404400
2021-02-19,144.77999877929688,145.85000610351562,143.49000549316406,144.94000244140625,134.44149780273438,10012500
2021-02-22,142.25,144.1199951171875,139.0800018310547,139.4600067138672,129.35842895507812,12763900
2021-02-23,136.3800048828125,138.47999572753906,134.44000244140625,137.1199951171875,127.18793487548828,14425300
2021-02-24,136.39999389648438,141.17999267578125,135.08999633789062,141.10000610351562,130.879638671875,13146200
2021-02-25,139.55999755859375,140.8300018310547,135.02000427246094,135.52999877929688,125.71309661865234,12701100
2021-02-26,136.75999450683594,138.14999389648438,134.6999969482422,136.19000244140625,126.3252944946289,11772600
2021-03-01,137.5,139.6300048828125,136.4600067138672,139.49000549316406,129.3862762451172,9421400
2021-03-02,140.0,140.10000610351562,136.77000427246094,137.0399932861328,127.11371612548828,8693200
2021-03-03,135.60000610351562,136.17999267578125,131.5399932861328,131.66000366210938,122.70545196533203,14862700
2021-03-04,132.35000610351562,134.1999969482422,126.58000183105469,127.80000305175781,119.10796356201172,15831100
2021-03-05,130.9199981689453,131.1699981689453,125.4000015258789,129.75,120.92533111572266,13292000
2021-03-08,129.0,129.77000427246094,122.98999786376953,123.19999694824219,114.82081604003906,15256100
2021-03-09,127.38999938964844,129.9199981689453,126.33000183105469,129.11000061035156,120.328857421875,13130200
2021-03-10,130.6699981689453,131.10000610351562,127.63999938964844,127.87000274658203,119.17320251464844,12492300
2021-03-11,131.00999450683594,133.24000549316406,130.00999450683594,131.74000549316406,122.7800064086914,11920200
2021-03-12,129.89999389648438,130.3300018310547,127.62000274658203,129.97999572753906,121.13970184326172,9365700
2021-03-15,130.05999755859375,131.75999450683594,129.1199951171875,131.63999938964844,122.68678283691406,7807200
2021-03-16,132.88999938964844,135.44000244140625,132.2899932861328,133.64999389648438,124.56005859375,10434700
2021-03-17,131.30999755859375,135.60000610351562,129.67999267578125,133.9199981689453,124.81170654296875,10781500
2021-03-18,132.44000244140625,133.60000610351562,129.66000366210938,129.75,120.92533111572266,9579000
2021-03-19,129.7899932861328,132.47999572753906,129.1699981689453,131.02000427246094,122.10897064208984,17599900
2021-03-22,132.9600067138672,135.5500030517578,132.60000610351562,134.08999633789062,124.97016906738281,9036900
2021-03-23,134.0,134.35000610351562,131.41000366210938,132.52000427246094,123.50695037841797,7425700
2021-03-24,132.99000549316406,133.05999755859375,127.11000061035156,127.18000030517578,118.53014373779297,10962300
2021-03-25,126.66000366210938,127.63999938964844,124.38999938964844,127.27999877929688,118.62332916259766,10460800
2021-03-26,127.05999755859375,133.35000610351562,127.04000091552734,132.99000549316406,123.9449691772461,11071600
2021-03-29,132.5399932861328,133.33999633789062,129.77000427246094,131.27000427246094,122.34195709228516,9750100
2021-03-30,130.1699981689453,131.24000549316406,129.07000732421875,130.11000061035156,121.2608413696289,7097300
2021-03-31,130.9600067138672,133.52000427246094,130.57000732421875,132.58999633789062,123.57217407226562,8361300
2021-04-01,134.5,138.42999267578125,133.60000610351562,137.7899932861328,128.4185333251953,14069600
2021-04-05,139.0399932861328,140.5,138.22999572753906,140.3300018310547,130.78575134277344,12562800
2021-04-06,139.85000610351562,140.22999572753906,137.63999938964844,138.05999755859375,128.670166015625,9100000
